mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__max_depth,param_clf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
1.1791608333587646,0.025247627946349195,0.2523937225341797,0.015662984855457876,2,100,"{'clf__max_depth': 2, 'clf__n_estimators': 100}",0.7773109243697479,0.7805907172995781,0.810126582278481,0.7893427413159356,0.014757264748430948,3
1.7577487627665203,0.012424785076420362,0.27920810381571454,0.07349257272339234,2,200,"{'clf__max_depth': 2, 'clf__n_estimators': 200}",0.7773109243697479,0.7805907172995781,0.8016877637130801,0.7865298017941353,0.010801608447133413,4
1.1005450089772542,0.03699024339875733,0.21700247128804526,0.04258634771282975,3,100,"{'clf__max_depth': 3, 'clf__n_estimators': 100}",0.8109243697478992,0.8185654008438819,0.810126582278481,0.813205450956754,0.0038040253509479065,2
1.3377643426259358,0.06764268918913555,0.20505897204081217,0.015530620458831539,3,200,"{'clf__max_depth': 3, 'clf__n_estimators': 200}",0.8109243697478992,0.8185654008438819,0.8143459915611815,0.8146119207176542,0.0031251002959521474,1
