mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__max_depth,param_clf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.7538154125213623,0.09066019106747698,0.1290151278177897,0.047224507943579956,2,100,"{'clf__max_depth': 2, 'clf__n_estimators': 100}",0.7773109243697479,0.7890295358649789,0.8059071729957806,0.7907492110768358,0.011737527309053804,6
1.324918270111084,0.006604158510988378,0.22690701484680176,0.03914035267207429,2,150,"{'clf__max_depth': 2, 'clf__n_estimators': 150}",0.7773109243697479,0.7805907172995781,0.810126582278481,0.7893427413159356,0.014757264748430948,7
1.4636379877726238,0.11097291090109147,0.2090276082356771,0.06069039798945381,2,200,"{'clf__max_depth': 2, 'clf__n_estimators': 200}",0.7773109243697479,0.7805907172995781,0.810126582278481,0.7893427413159356,0.014757264748430948,7
1.474980354309082,0.1471673708429679,0.2615392208099365,0.040364946981396796,2,250,"{'clf__max_depth': 2, 'clf__n_estimators': 250}",0.7773109243697479,0.7974683544303798,0.810126582278481,0.7949686203595362,0.013513039475865551,5
0.8918275038401285,0.02363528228954379,0.22359863917032877,0.009877398818429108,5,100,"{'clf__max_depth': 5, 'clf__n_estimators': 100}",0.819327731092437,0.8227848101265823,0.8143459915611815,0.8188195109267337,0.0034638254861313078,4
1.181975285212199,0.06910769095990864,0.2306668758392334,0.05566142872314603,5,150,"{'clf__max_depth': 5, 'clf__n_estimators': 150}",0.819327731092437,0.8185654008438819,0.8270042194092827,0.8216324504485338,0.00381114271382519,3
1.3171847661336262,0.02600042754739004,0.29198114077250165,0.044190529845269354,5,200,"{'clf__max_depth': 5, 'clf__n_estimators': 200}",0.8277310924369747,0.8227848101265823,0.8354430379746836,0.8286529801794136,0.005208652469424026,1
1.394880771636963,0.0912174544851442,0.1393566131591797,0.017583272096392513,5,250,"{'clf__max_depth': 5, 'clf__n_estimators': 250}",0.8235294117647058,0.8227848101265823,0.8270042194092827,0.8244394804335237,0.00183884427656927,2
