mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__max_depth,param_clf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
2.4996513525644937,0.32280826591732004,0.37030760447184247,0.27410845667040384,2,100,"{'clf__max_depth': 2, 'clf__n_estimators': 100}",0.7773109243697479,0.7890295358649789,0.810126582278481,0.792155680837736,0.013578081302569215,3
3.906686623891195,0.5773337072774344,0.20427767435709634,0.040546574882770914,2,200,"{'clf__max_depth': 2, 'clf__n_estimators': 200}",0.7773109243697479,0.7805907172995781,0.810126582278481,0.7893427413159356,0.014757264748430948,4
2.3519957860310874,1.3862356598690027,0.16486247380574545,0.053439910325705726,3,100,"{'clf__max_depth': 3, 'clf__n_estimators': 100}",0.8067226890756303,0.8185654008438819,0.810126582278481,0.8118048907326644,0.0049782858466885065,2
0.9765925407409668,0.007893422714865643,0.22847700119018555,0.04053034991458319,3,200,"{'clf__max_depth': 3, 'clf__n_estimators': 200}",0.8109243697478992,0.8227848101265823,0.8059071729957806,0.8132054509567541,0.007076541405272174,1
